survey11,hhid11,vehid,Ownership,FuelCost,HomeParking,wf11,version
bsh,35820860,1,2,2,3,15.358974,1
bsh,35820860,2,1,1,1,15.358974,1
bsh,35820870,1,1,1,3,15.358974,1
bsh,35820880,1,1,1,3,15.358974,1
bsh,35820890,1,1,1,3,15.358974,1
bsh,35820900,1,1,1,3,15.358974,1
bsh,40020010,1,1,2,2,16.095541,1
bsh,40020010,2,1,1,1,16.095541,1
bsh,40020030,1,2,2,1,16.095541,1
bsh,40020040,1,1,1,2,16.095541,1
bsh,40020040,2,1,1,2,16.095541,1
bsh,40020050,1,1,1,1,16.095541,1
bsh,40020050,2,1,1,1,16.095541,1
bsh,40020070,1,1,1,1,16.095541,1
bsh,40020120,1,1,1,1,16.095541,1
bsh,40020130,1,1,1,2,16.095541,1
bsh,40020150,1,1,1,1,16.095541,1
bsh,40020150,2,1,1,1,16.095541,1
bsh,40020160,1,1,1,2,16.095541,1
bsh,40020160,2,1,1,1,16.095541,1
bsh,40020190,1,2,2,2,16.095541,1
bsh,40020190,2,2,2,3,16.095541,1
bsh,40020200,1,2,2,2,16.095541,1
bsh,40020200,2,1,1,1,16.095541,1
bsh,40020230,1,3,2,2,16.095541,1
bsh,40020230,2,1,2,1,16.095541,1
bsh,40020250,1,1,1,1,16.095541,1
bsh,40020280,1,1,1,1,16.095541,1
bsh,40020280,2,1,1,1,16.095541,1
bsh,40020290,1,1,1,1,16.095541,1
bsh,40020310,1,1,1,1,16.095541,1
bsh,40020310,2,1,1,1,16.095541,1
bsh,40020330,1,2,2,1,16.095541,1
bsh,40020330,2,1,1,2,16.095541,1
bsh,40020390,1,1,1,2,16.095541,1
bsh,40020390,2,1,1,1,16.095541,1
bsh,40020410,1,1,1,2,16.095541,1
bsh,40020430,1,1,1,1,16.095541,1
bsh,40020440,1,1,1,1,16.095541,1
bsh,40020460,1,1,1,1,16.095541,1
bsh,40020490,1,1,1,2,16.095541,1
bsh,40020490,2,1,1,1,16.095541,1
bsh,40020520,1,1,1,1,16.095541,1
bsh,40020530,1,1,1,1,16.095541,1
bsh,40020540,1,2,2,1,16.095541,1
bsh,40020540,2,1,1,1,16.095541,1
bsh,40020570,1,2,2,3,16.095541,1
bsh,40020570,2,1,1,1,16.095541,1
bsh,40020570,3,1,1,1,16.095541,1
bsh,40020580,1,1,1,1,16.095541,1
bsh,40020590,1,1,1,1,16.095541,1
bsh,40020600,1,1,1,1,16.095541,1
bsh,40020600,2,1,2,1,16.095541,1
bsh,40020600,3,1,1,1,16.095541,1
bsh,40020620,1,1,1,1,16.095541,1
bsh,40020620,2,1,1,1,16.095541,1
bsh,40020640,1,3,2,2,16.095541,1
bsh,40020640,2,3,2,1,16.095541,1
bsh,40020660,1,1,1,1,16.095541,1
bsh,40020720,1,1,1,1,16.095541,1
bsh,40020830,1,1,1,1,16.095541,1
bsh,40020880,1,1,1,1,16.095541,1
bsh,40020880,2,1,1,1,16.095541,1
bsh,40020890,1,2,2,1,16.095541,1
bsh,40020890,2,2,2,1,16.095541,1
bsh,42830550,1,1,1,1,11.044444,1
bsh,42830550,2,1,1,1,11.044444,1
bsh,42830560,1,1,1,1,11.044444,1
bsh,42830580,1,2,2,1,11.044444,1
bsh,42830580,2,1,1,1,11.044444,1
bsh,42830590,1,1,1,1,11.044444,1
bsh,42830590,2,1,1,1,11.044444,1
bsh,42830600,1,1,1,1,11.044444,1
bsh,42830610,1,2,2,2,11.044444,1
bsh,42830610,2,1,1,1,11.044444,1
bsh,42830620,1,1,1,1,11.044444,1
bsh,42830620,2,1,1,1,11.044444,1
bsh,42830630,1,1,1,2,11.044444,1
bsh,42830650,1,1,1,2,11.044444,1
bsh,42830660,1,1,1,1,11.044444,1
bsh,42830670,1,1,1,1,11.044444,1
bsh,42830680,1,1,1,1,11.044444,1
bsh,42830690,1,1,1,1,11.044444,1
bsh,42830700,1,1,1,1,11.044444,1
bsh,42830700,2,1,1,1,11.044444,1
bsh,42830720,1,1,1,2,11.044444,1
bsh,42830730,1,1,1,2,11.044444,1
bsh,42830740,1,1,1,2,11.044444,1
bsh,42830740,2,1,1,2,11.044444,1
bsh,42830750,1,2,2,2,11.044444,1
bsh,42830750,2,1,1,2,11.044444,1
bsh,42830760,1,2,2,2,11.044444,1
bsh,42830760,2,1,1,2,11.044444,1
bsh,42830770,1,1,1,2,11.044444,1
bsh,42830770,2,1,1,2,11.044444,1
bsh,42830780,1,1,1,2,11.044444,1
bsh,42830790,1,1,1,2,11.044444,1
bsh,42830800,1,1,1,2,11.044444,1
bsh,42830810,1,1,1,2,11.044444,1
bsh,42830820,1,1,1,2,11.044444,1
bsh,42830830,1,1,1,1,11.044444,1
bsh,42830850,1,1,1,1,11.044444,1
bsh,42830860,1,1,1,1,11.044444,1
bsh,42830870,1,1,1,1,11.044444,1
bsh,42830880,1,2,2,1,11.044444,1
bsh,42830890,1,1,1,2,11.044444,1
bsh,5210040,1,1,1,1,11.602273,1
bsh,5210040,2,1,1,1,11.602273,1
bsh,5210070,1,1,1,1,11.602273,1
bsh,5210140,1,1,1,1,11.602273,1
bsh,5210140,2,1,1,1,11.602273,1
bsh,5210180,1,1,1,1,11.602273,1
bsh,5210200,1,1,1,1,11.602273,1
bsh,5210200,2,1,1,1,11.602273,1
bsh,5210210,1,1,1,1,11.602273,1
bsh,5210230,1,1,1,1,11.602273,1
bsh,5210230,2,1,1,1,11.602273,1
bsh,5210240,1,1,1,1,11.602273,1
bsh,5210240,2,1,1,1,11.602273,1
bsh,5210250,1,1,1,1,11.602273,1
bsh,5210250,2,1,1,1,11.602273,1
bsh,5210270,1,1,1,1,11.602273,1
bsh,5210300,1,1,1,1,11.602273,1
bsh,5210300,2,1,1,1,11.602273,1
bsh,5210320,1,1,1,1,11.602273,1
bsh,5210320,2,1,1,1,11.602273,1
bsh,5210360,1,1,1,1,11.602273,1
bsh,5210360,2,1,1,1,11.602273,1
bsh,5210370,1,1,1,1,11.602273,1
bsh,5210370,2,1,1,1,11.602273,1
bsh,5210380,1,1,1,1,11.602273,1
bsh,5210380,2,1,1,1,11.602273,1
bsh,5210390,1,1,1,1,11.602273,1
bsh,5210390,2,1,1,1,11.602273,1
bsh,5210460,1,1,1,1,11.602273,1
bsh,5210540,1,1,1,1,11.602273,1
bsh,5210560,1,2,2,2,11.602273,1
bsh,5210560,2,1,1,1,11.602273,1
bsh,5210590,1,1,1,1,11.602273,1
bsh,5210590,2,1,1,1,11.602273,1
bsh,5210610,1,1,1,1,11.602273,1
bsh,5210710,1,1,1,1,11.602273,1
bsh,5210720,1,1,1,1,11.602273,1
bsh,5210720,2,1,1,1,11.602273,1
bsh,5210810,1,1,1,1,11.602273,1
bsh,5210890,1,1,1,1,11.602273,1
bsh,55380020,1,1,1,1,17.036036,1
bsh,55380020,2,1,1,1,17.036036,1
bsh,55380030,1,1,1,1,17.036036,1
bsh,55380030,2,1,1,1,17.036036,1
bsh,55380060,1,2,2,2,17.036036,1
bsh,55380060,2,1,1,2,17.036036,1
bsh,55380060,3,1,1,1,17.036036,1
bsh,55380170,1,1,1,2,17.036036,1
bsh,55380170,2,1,1,2,17.036036,1
bsh,55380170,3,2,2,1,17.036036,1
bsh,55380190,1,2,2,1,17.036036,1
bsh,55380190,2,1,1,1,17.036036,1
bsh,55380220,1,2,2,2,17.036036,1
bsh,55380220,2,1,1,1,17.036036,1
bsh,55380250,1,1,1,2,17.036036,1
bsh,55380250,2,1,1,2,17.036036,1
bsh,55380250,3,1,1,1,17.036036,1
bsh,55380290,1,2,2,2,17.036036,1
bsh,55380290,2,1,1,1,17.036036,1
bsh,55380300,1,1,1,1,17.036036,1
bsh,55380370,1,2,2,2,17.036036,1
bsh,55380370,2,1,1,1,17.036036,1
bsh,55380390,1,1,1,1,17.036036,1
bsh,55380390,2,1,1,1,17.036036,1
bsh,55380420,1,2,2,1,17.036036,1
bsh,55380420,2,1,1,1,17.036036,1
bsh,55380450,1,1,1,1,17.036036,1
bsh,55380450,2,1,1,1,17.036036,1
bsh,55380520,1,2,1,1,17.036036,1
bsh,55380520,2,1,1,1,17.036036,1
bsh,55380570,1,1,1,1,17.036036,1
bsh,55380570,2,1,1,2,17.036036,1
bsh,55380650,1,1,1,1,17.036036,1
bsh,55380650,2,1,1,2,17.036036,1
bsh,55380660,1,1,1,2,17.036036,1
bsh,55380660,2,1,1,1,17.036036,1
bsh,55380670,1,1,1,1,17.036036,1
bsh,55380670,2,1,1,2,17.036036,1
bsh,55380690,1,1,1,1,17.036036,1
bsh,55380700,1,2,2,1,17.036036,1
bsh,55380700,2,1,1,2,17.036036,1
bsh,55380740,1,2,2,1,17.036036,1
bsh,55380740,2,1,1,1,17.036036,1
bsh,55380750,1,1,1,1,17.036036,1
bsh,55380790,1,1,1,2,17.036036,1
bsh,55380820,1,1,1,1,17.036036,1
bsh,55380840,1,1,1,1,17.036036,1
bsh,55380840,2,1,1,1,17.036036,1
bsh,55380850,1,1,1,1,17.036036,1
bsh,55380860,1,1,1,1,17.036036,1
bsh,55380880,1,1,1,1,17.036036,1
bsh,55380880,2,1,1,1,17.036036,1
bsh,5736000750,1,1,1,2,15.358974,1
bsh,5736000770,1,1,2,1,15.358974,1
bsh,5736000830,1,1,1,1,15.358974,1
bsh,5736000830,2,1,1,1,15.358974,1
bsh,5736000860,1,1,1,1,15.358974,1
bsh,5736000860,2,1,1,1,15.358974,1
bsh,5736000860,3,1,1,1,15.358974,1
bsh,5736000880,1,1,1,2,15.358974,1
bsh,5736000890,1,1,1,1,15.358974,1
bsh,5736000910,1,1,1,1,15.358974,1
bsh,5736000920,1,1,1,2,15.358974,1
bsh,5736000930,1,1,1,2,15.358974,1
bsh,5736000950,1,1,1,1,15.358974,1
bsh,5736000960,1,1,1,1,15.358974,1
bsh,5736000960,2,1,1,1,15.358974,1
bsh,5736000980,1,1,1,1,15.358974,1
bsh,5736001010,1,1,1,2,15.358974,1
bsh,5736001030,1,1,1,1,15.358974,1
bsh,5736001060,1,1,1,2,15.358974,1
bsh,5736001070,1,1,1,2,15.358974,1
bsh,5736001100,1,1,1,1,15.358974,1
bsh,5736001120,1,1,1,1,15.358974,1
bsh,5736001180,1,1,1,1,15.358974,1
bsh,5736001190,1,1,1,1,15.358974,1
bsh,5736001230,1,1,1,2,15.358974,1
bsh,5736001340,1,1,1,1,15.358974,1
bsh,5736001340,2,1,1,1,15.358974,1
bsh,5736001370,1,1,1,2,15.358974,1
bsh,5736001380,1,1,1,1,15.358974,1
bsh,5736001410,1,1,1,2,15.358974,1
bsh,5736001420,1,1,1,2,15.358974,1
bsh,58840030,1,1,1,1,8.606061,1
bsh,58840030,2,1,1,1,8.606061,1
bsh,58840030,3,1,1,1,8.606061,1
bsh,58840040,1,1,1,1,8.606061,1
bsh,58840040,2,1,1,1,8.606061,1
bsh,58840040,3,1,1,1,8.606061,1
bsh,58840090,1,1,1,1,8.606061,1
bsh,58840090,2,1,1,1,8.606061,1
bsh,58840130,1,1,1,1,8.606061,1
bsh,58840130,2,1,1,1,8.606061,1
bsh,58840140,1,1,1,1,8.606061,1
bsh,58840140,2,1,1,1,8.606061,1
bsh,58840160,1,1,1,1,8.606061,1
bsh,58840190,1,1,1,1,8.606061,1
bsh,58840220,1,1,1,1,8.606061,1
bsh,58840220,2,1,1,1,8.606061,1
bsh,58840220,3,2,2,2,8.606061,1
bsh,58840220,4,1,1,1,8.606061,1
bsh,58840240,1,1,1,1,8.606061,1
bsh,58840240,2,1,1,1,8.606061,1
bsh,58840250,1,1,1,1,8.606061,1
bsh,58840250,2,1,1,1,8.606061,1
bsh,58840270,1,1,1,1,8.606061,1
bsh,58840320,1,1,1,1,8.606061,1
bsh,58840320,2,1,1,1,8.606061,1
bsh,58840320,3,9,9,9,8.606061,1
bsh,58840320,4,9,9,9,8.606061,1
bsh,58840330,1,1,1,1,8.606061,1
bsh,58840330,2,1,1,1,8.606061,1
bsh,58840340,1,1,1,1,8.606061,1
bsh,58840340,2,1,1,1,8.606061,1
bsh,58840340,3,1,1,1,8.606061,1
bsh,58840350,1,1,1,1,8.606061,1
bsh,58840350,2,1,1,1,8.606061,1
bsh,58840360,1,1,1,1,8.606061,1
bsh,58840380,1,2,2,1,8.606061,1
bsh,58840380,2,1,1,1,8.606061,1
bsh,58840410,1,1,1,1,8.606061,1
bsh,58840410,2,1,1,1,8.606061,1
bsh,58840410,3,2,2,1,8.606061,1
bsh,58840420,1,1,1,1,8.606061,1
bsh,58840420,2,1,1,1,8.606061,1
bsh,58840460,1,2,2,1,8.606061,1
bsh,58840460,2,1,1,1,8.606061,1
bsh,58840470,1,1,1,1,8.606061,1
bsh,58840470,2,2,2,1,8.606061,1
bsh,58840480,1,1,1,1,8.606061,1
bsh,58840490,1,1,1,1,8.606061,1
bsh,58840510,1,1,1,1,8.606061,1
bsh,58840510,2,1,1,1,8.606061,1
bsh,58840570,1,1,1,1,8.606061,1
bsh,58840570,2,1,1,1,8.606061,1
bsh,58840580,1,1,1,1,8.606061,1
bsh,58840580,2,1,1,1,8.606061,1
bsh,58840580,3,1,1,1,8.606061,1
bsh,58840580,4,1,1,1,8.606061,1
bsh,58840600,1,1,1,1,8.606061,1
bsh,58840600,2,1,1,1,8.606061,1
bsh,619700020,1,1,1,1,17.428572,1
bsh,619700020,2,1,1,1,17.428572,1
bsh,619700060,1,1,1,1,17.428572,1
bsh,619700060,2,1,1,1,17.428572,1
bsh,619700070,1,1,1,1,17.428572,1
bsh,619700090,1,1,1,1,17.428572,1
bsh,619700090,2,1,1,1,17.428572,1
bsh,619700100,1,1,1,1,17.428572,1
bsh,619700120,1,1,1,1,17.428572,1
bsh,619700120,2,1,1,1,17.428572,1
bsh,619700120,3,1,1,1,17.428572,1
bsh,619700150,1,1,1,1,17.428572,1
bsh,619700170,1,1,1,1,17.428572,1
bsh,619700210,1,1,1,1,17.428572,1
bsh,619700210,2,1,1,1,17.428572,1
bsh,619700220,1,1,1,1,17.428572,1
bsh,619700280,1,1,1,1,17.428572,1
bsh,619700280,2,1,1,1,17.428572,1
bsh,619700290,1,1,1,1,17.428572,1
bsh,619700290,2,1,1,1,17.428572,1
bsh,619700320,1,1,1,1,17.428572,1
bsh,619700330,1,1,1,1,17.428572,1
bsh,619700340,1,1,1,1,17.428572,1
bsh,619700340,2,2,2,1,17.428572,1
bsh,619700360,1,1,1,1,17.428572,1
bsh,619700370,1,1,1,1,17.428572,1
bsh,619700370,2,1,1,1,17.428572,1
bsh,619700390,1,1,1,1,17.428572,1
bsh,619700410,1,1,1,1,17.428572,1
bsh,619700440,1,1,1,1,17.428572,1
bsh,619700440,2,1,1,1,17.428572,1
bsh,619700450,1,1,1,1,17.428572,1
bsh,619700480,1,1,1,1,17.428572,1
bsh,619700480,2,1,1,1,17.428572,1
bsh,619700490,1,1,1,1,17.428572,1
bsh,619700510,1,1,1,1,17.428572,1
bsh,619700510,2,1,1,1,17.428572,1
bsh,619700530,1,2,2,2,17.428572,1
bsh,619700530,2,1,1,1,17.428572,1
bsh,619700540,1,1,1,1,17.428572,1
bsh,619700540,2,1,1,1,17.428572,1
bsh,619700580,1,1,1,1,17.428572,1
bsh,619700610,1,1,1,1,17.428572,1
bsh,619700620,1,1,1,1,17.428572,1
bsh,619700680,1,1,1,1,17.428572,1
bsh,619700690,1,1,1,1,17.428572,1
bsh,619700690,2,1,1,1,17.428572,1
bsh,619700750,1,1,1,1,17.428572,1
bsh,619700760,1,1,1,1,17.428572,1
bsh,619700770,1,1,1,1,17.428572,1
bsh,619700770,2,1,1,1,17.428572,1
bsh,619700780,1,1,1,1,17.428572,1
bsh,619700790,1,1,1,1,17.428572,1
bsh,619700790,2,1,1,1,17.428572,1
bsh,619700790,3,1,1,1,17.428572,1
bsh,619700840,1,1,1,1,17.428572,1
bsh,619700840,2,1,1,1,17.428572,1
bsh,619700950,1,1,1,1,17.428572,1
bsh,619700980,1,1,1,1,17.428572,1
bsh,619701000,1,1,1,1,17.428572,1
bsh,619701020,1,1,1,1,17.428572,1
bsh,619701060,1,1,1,1,17.428572,1
bsh,619701100,1,2,2,1,17.428572,1
bsh,619701100,2,1,1,1,17.428572,1
bsh,62210030,1,1,1,1,16.095541,1
bsh,62210030,2,1,1,1,16.095541,1
bsh,62210040,1,1,1,1,16.095541,1
bsh,62210050,1,2,2,2,16.095541,1
bsh,62210050,2,1,1,1,16.095541,1
bsh,62210060,1,1,1,1,16.095541,1
bsh,62210110,1,1,1,1,16.095541,1
bsh,62210150,1,1,1,1,16.095541,1
bsh,62210160,1,1,1,1,16.095541,1
bsh,62210200,1,1,1,1,16.095541,1
bsh,62210280,1,9,9,9,16.095541,1
bsh,62210280,2,9,9,9,16.095541,1
bsh,62210280,3,9,9,9,16.095541,1
bsh,62210330,1,1,1,1,16.095541,1
bsh,62210380,1,1,1,1,16.095541,1
bsh,62210410,1,1,1,1,16.095541,1
bsh,62210470,1,1,1,1,16.095541,1
bsh,62210500,1,1,1,1,16.095541,1
bsh,62210550,1,1,1,1,16.095541,1
bsh,62210640,1,1,1,1,16.095541,1
bsh,62210650,1,1,1,1,16.095541,1
bsh,62210660,1,1,1,1,16.095541,1
bsh,62210690,1,1,1,1,16.095541,1
bsh,62210700,1,1,1,1,16.095541,1
bsh,62210800,1,1,1,1,16.095541,1
bsh,62210830,1,2,2,1,16.095541,1
bsh,62210860,1,1,1,2,16.095541,1
bsh,62210860,2,1,1,1,16.095541,1
bsh,6790030,1,1,1,3,11.044444,1
bsh,6790030,2,1,1,3,11.044444,1
bsh,6790040,1,2,2,1,11.044444,1
bsh,6790040,2,1,1,1,11.044444,1
bsh,6790090,1,1,1,3,11.044444,1
bsh,6790090,2,1,1,3,11.044444,1
bsh,6790120,1,1,1,3,11.044444,1
bsh,6790170,1,1,1,3,11.044444,1
bsh,6790210,1,1,1,3,11.044444,1
bsh,6790230,1,2,2,2,11.044444,1
bsh,6790230,2,1,1,3,11.044444,1
bsh,6790280,1,2,2,1,11.044444,1
bsh,6790280,2,1,1,1,11.044444,1
bsh,6790300,1,1,1,3,11.044444,1
bsh,6790300,2,1,1,3,11.044444,1
bsh,6790350,1,2,2,3,11.044444,1
bsh,6790350,2,1,1,3,11.044444,1
bsh,6790380,1,1,1,3,11.044444,1
bsh,6790380,2,1,1,2,11.044444,1
bsh,6790500,1,2,2,3,11.044444,1
bsh,6790500,2,1,1,3,11.044444,1
bsh,6790510,1,1,1,3,11.044444,1
bsh,6790530,1,1,1,3,11.044444,1
bsh,6790550,1,1,1,3,11.044444,1
bsh,6790560,1,1,1,2,11.044444,1
bsh,6790560,2,1,1,1,11.044444,1
bsh,6790580,1,2,2,1,11.044444,1
bsh,6790580,2,1,1,1,11.044444,1
bsh,6790590,1,1,1,3,11.044444,1
bsh,6790590,2,1,1,3,11.044444,1
bsh,6790650,1,2,2,3,11.044444,1
bsh,6790680,1,1,1,3,11.044444,1
bsh,6790680,2,1,1,3,11.044444,1
bsh,6790810,1,1,1,3,11.044444,1
bsh,6790820,1,2,2,3,11.044444,1
bsh,6790880,1,2,2,3,11.044444,1
bsh,69080010,1,2,2,1,17.036036,1
bsh,69080020,1,1,1,1,17.036036,1
bsh,69080030,1,1,1,1,17.036036,1
bsh,69080040,1,1,1,1,17.036036,1
bsh,69080050,1,1,1,1,17.036036,1
bsh,69080060,1,1,1,1,17.036036,1
bsh,69080070,1,1,1,1,17.036036,1
bsh,69080080,1,1,1,1,17.036036,1
bsh,69080100,1,9,9,9,17.036036,1
bsh,69080110,1,1,1,1,17.036036,1
bsh,69080120,1,1,1,1,17.036036,1
bsh,69080130,1,1,1,1,17.036036,1
bsh,69080130,2,1,1,1,17.036036,1
bsh,69080140,1,1,1,1,17.036036,1
bsh,69080150,1,1,1,1,17.036036,1
bsh,69080160,1,1,1,1,17.036036,1
bsh,69080170,1,1,1,1,17.036036,1
bsh,69080180,1,2,9,3,17.036036,1
bsh,69080180,2,1,1,1,17.036036,1
bsh,69080190,1,1,1,1,17.036036,1
bsh,69080190,2,1,1,1,17.036036,1
bsh,69080200,1,2,2,1,17.036036,1
bsh,69080200,2,1,1,1,17.036036,1
bsh,69080210,1,1,1,1,17.036036,1
bsh,69080210,2,1,1,1,17.036036,1
bsh,69080210,3,1,1,1,17.036036,1
bsh,69080230,1,2,2,2,17.036036,1
bsh,69080230,2,1,1,1,17.036036,1
bsh,69080230,3,1,1,1,17.036036,1
bsh,69080240,1,1,1,2,17.036036,1
bsh,69080240,2,1,1,2,17.036036,1
bsh,69080240,3,1,1,2,17.036036,1
bsh,69080240,4,1,1,1,17.036036,1
bsh,69080260,1,1,1,1,17.036036,1
bsh,69080270,1,1,1,1,17.036036,1
bsh,69080280,1,1,1,1,17.036036,1
bsh,69080300,1,1,1,1,17.036036,1
bsh,69080310,1,2,2,1,17.036036,1
bsh,69080310,2,2,2,1,17.036036,1
bsh,69080320,1,1,1,1,17.036036,1
bsh,69080350,1,1,1,1,17.036036,1
bsh,69080360,1,1,1,1,17.036036,1
bsh,69080360,2,1,1,1,17.036036,1
bsh,69080370,1,1,1,2,17.036036,1
bsh,69080370,2,1,1,1,17.036036,1
bsh,69080380,1,1,1,1,17.036036,1
bsh,69080390,1,1,1,1,17.036036,1
bsh,69080390,2,1,1,1,17.036036,1
bsh,69080400,1,1,1,1,17.036036,1
bsh,69080430,1,1,1,2,17.036036,1
bsh,69080430,2,1,1,2,17.036036,1
bsh,69080500,1,1,1,2,17.036036,1
bsh,69080500,2,1,1,2,17.036036,1
bsh,69080560,1,1,1,2,17.036036,1
bsh,69080580,1,1,1,2,17.036036,1
bsh,69080610,1,1,1,2,17.036036,1
bsh,69080620,1,1,1,2,17.036036,1
bsh,69080630,1,1,1,2,17.036036,1
bsh,69080640,1,1,1,2,17.036036,1
bsh,69080650,1,2,2,2,17.036036,1
bsh,69080650,2,1,1,2,17.036036,1
bsh,69080870,1,1,1,1,17.036036,1
bsh,692400010,1,2,2,2,16.095541,1
bsh,692400010,2,1,1,1,16.095541,1
bsh,692400020,1,1,1,1,16.095541,1
bsh,692400030,1,1,1,1,16.095541,1
bsh,692400040,1,1,1,1,16.095541,1
bsh,692400050,1,1,1,2,16.095541,1
bsh,692400050,2,1,1,2,16.095541,1
bsh,692400050,3,1,1,2,16.095541,1
bsh,692400050,4,1,1,1,16.095541,1
bsh,692400060,1,1,1,1,16.095541,1
bsh,692400100,1,2,2,1,16.095541,1
bsh,692400100,2,1,1,2,16.095541,1
bsh,692400120,1,1,1,1,16.095541,1
bsh,692400120,2,1,1,1,16.095541,1
bsh,692400130,1,2,2,2,16.095541,1
bsh,692400130,2,1,1,2,16.095541,1
bsh,692400140,1,1,1,1,16.095541,1
bsh,692400160,1,1,1,1,16.095541,1
bsh,692400160,2,1,1,1,16.095541,1
bsh,692400190,1,2,2,1,16.095541,1
bsh,692400190,2,1,1,1,16.095541,1
bsh,692400200,1,1,1,1,16.095541,1
bsh,692400240,1,1,1,1,16.095541,1
bsh,692400240,2,1,1,1,16.095541,1
bsh,692400250,1,1,1,1,16.095541,1
bsh,692400260,1,2,2,2,16.095541,1
bsh,692400260,2,1,1,1,16.095541,1
bsh,692400290,1,1,1,1,16.095541,1
bsh,692400320,1,2,2,2,16.095541,1
bsh,692400320,2,1,1,1,16.095541,1
bsh,692400360,1,2,2,2,16.095541,1
bsh,692400360,2,1,1,1,16.095541,1
bsh,692400390,1,1,1,1,16.095541,1
bsh,692400440,1,2,2,1,16.095541,1
bsh,692400440,2,1,1,1,16.095541,1
bsh,692400450,1,2,2,1,16.095541,1
bsh,692400450,2,1,1,1,16.095541,1
bsh,692400470,1,1,1,1,16.095541,1
bsh,692400470,2,1,1,1,16.095541,1
bsh,692400520,1,1,1,2,16.095541,1
bsh,692400520,2,1,1,1,16.095541,1
bsh,692400530,1,9,9,9,16.095541,1
bsh,692400540,1,1,1,1,16.095541,1
bsh,692400540,2,1,1,1,16.095541,1
bsh,692400550,1,1,1,1,16.095541,1
bsh,692400550,2,1,1,2,16.095541,1
bsh,692400560,1,1,1,2,16.095541,1
bsh,692400560,2,1,1,1,16.095541,1
bsh,692400570,1,2,2,1,16.095541,1
bsh,692400570,2,2,2,1,16.095541,1
bsh,692400580,1,1,1,1,16.095541,1
bsh,692400590,1,1,1,1,16.095541,1
bsh,692400680,1,2,2,1,16.095541,1
bsh,692400680,2,1,1,1,16.095541,1
bsh,692400720,1,1,1,1,16.095541,1
bsh,692400750,1,1,1,1,16.095541,1
bsh,692400750,2,1,1,2,16.095541,1
bsh,692400760,1,1,1,1,16.095541,1
bsh,692400780,1,1,1,1,16.095541,1
bsh,692400800,1,1,1,1,16.095541,1
bsh,692400800,2,1,1,1,16.095541,1
bsh,692400820,1,1,1,1,16.095541,1
bsh,692400860,1,1,1,1,16.095541,1
bsh,692400860,2,1,1,1,16.095541,1
bsh,692400870,1,1,1,1,16.095541,1
bsh,692400870,2,1,1,1,16.095541,1
bsh,692400890,1,1,1,1,16.095541,1
bsh,69990010,1,1,1,1,15.358974,1
bsh,69990020,1,1,1,1,15.358974,1
bsh,69990030,1,1,1,1,15.358974,1
bsh,69990040,1,1,1,2,15.358974,1
bsh,69990040,2,1,1,1,15.358974,1
bsh,69990050,1,1,1,1,15.358974,1
bsh,69990050,2,1,1,1,15.358974,1
bsh,69990060,1,1,1,1,15.358974,1
bsh,69990070,1,1,1,1,15.358974,1
bsh,69990080,1,1,1,1,15.358974,1
bsh,69990090,1,1,1,1,15.358974,1
bsh,69990090,2,1,1,1,15.358974,1
bsh,69990100,1,2,2,1,15.358974,1
bsh,69990100,2,2,2,1,15.358974,1
bsh,69990110,1,1,1,1,15.358974,1
bsh,69990110,2,1,1,1,15.358974,1
bsh,69990120,1,1,1,1,15.358974,1
bsh,69990120,2,1,1,1,15.358974,1
bsh,69990130,1,1,1,1,15.358974,1
bsh,69990130,2,1,1,1,15.358974,1
bsh,69990140,1,1,1,1,15.358974,1
bsh,69990150,1,1,1,1,15.358974,1
bsh,69990150,2,1,1,1,15.358974,1
bsh,69990170,1,1,1,1,15.358974,1
bsh,69990180,1,1,1,1,15.358974,1
bsh,69990190,1,2,2,1,15.358974,1
bsh,69990200,1,1,1,1,15.358974,1
bsh,69990200,2,1,1,1,15.358974,1
bsh,69990210,1,1,1,1,15.358974,1
bsh,69990230,1,1,1,1,15.358974,1
bsh,69990240,1,1,1,1,15.358974,1
bsh,69990250,1,2,2,1,15.358974,1
bsh,69990250,2,1,1,1,15.358974,1
bsh,69990270,1,1,1,1,15.358974,1
bsh,69990280,1,1,1,1,15.358974,1
bsh,69990290,1,3,2,2,15.358974,1
bsh,69990290,2,9,9,9,15.358974,1
bsh,69990310,1,1,1,1,15.358974,1
bsh,69990320,1,2,2,1,15.358974,1
bsh,69990320,2,2,2,1,15.358974,1
bsh,69990330,1,1,1,1,15.358974,1
bsh,69990350,1,1,1,1,15.358974,1
bsh,69990350,2,2,2,1,15.358974,1
bsh,69990370,1,2,2,1,15.358974,1
bsh,69990370,2,1,1,1,15.358974,1
bsh,69990370,3,1,1,1,15.358974,1
bsh,69990380,1,2,2,1,15.358974,1
bsh,69990380,2,1,1,1,15.358974,1
bsh,69990390,1,2,2,1,15.358974,1
bsh,69990390,2,1,1,1,15.358974,1
bsh,69990410,1,1,1,1,15.358974,1
bsh,69990420,1,2,2,1,15.358974,1
bsh,69990420,2,1,1,1,15.358974,1
bsh,69990440,1,2,2,1,15.358974,1
bsh,69990440,2,1,1,1,15.358974,1
bsh,69990450,1,2,2,1,15.358974,1
bsh,69990450,2,1,1,1,15.358974,1
bsh,69990570,1,1,1,1,15.358974,1
bsh,69990580,1,1,1,1,15.358974,1
bsh,69990580,2,1,1,1,15.358974,1
bsh,70050010,1,1,1,1,17.036036,1
